TN,FN,TP,FP,sr
2161.1820512820514,639.548717948718,6102.169230769232,4582.099999999999,1
4602.284615384616,205.55897435897433,6536.158974358977,2140.997435897436,135
5012.602564102564,156.6307692307692,6585.08717948718,1730.6794871794875,269
5211.7717948717955,117.98717948717949,6623.7307692307695,1531.5102564102567,403
5383.869230769231,103.60512820512824,6638.112820512822,1359.4128205128209,537
5518.392307692307,95.96410256410256,6645.753846153847,1224.8897435897436,671
5629.541025641027,75.79230769230769,6665.925641025641,1113.7410256410258,805
5747.328205128206,71.28461538461536,6670.433333333332,995.9538461538463,939
5817.448717948719,64.52051282051282,6677.197435897435,925.8333333333335,1073
5880.658974358975,60.22564102564102,6681.492307692307,862.623076923077,1207
5960.284615384614,61.06153846153846,6680.656410256411,782.9974358974357,1341
6018.494871794872,58.04871794871793,6683.669230769231,724.7871794871794,1475
6050.292307692308,54.00769230769231,6687.710256410256,692.9897435897433,1609
6085.607692307692,49.94358974358973,6691.77435897436,657.6743589743589,1743
6138.705128205128,50.569230769230764,6691.148717948719,604.5769230769231,1877
6143.276923076923,48.85641025641026,6692.861538461539,600.0051282051282,2011
6181.779487179489,47.2025641025641,6694.515384615385,561.5025641025642,2145
6215.528205128205,45.50000000000001,6696.217948717947,527.7538461538463,2279
6247.287179487179,45.54102564102565,6696.176923076923,495.99487179487187,2413
6259.0205128205125,45.90769230769231,6695.810256410257,484.2615384615384,2547
6277.138461538461,43.674358974358974,6698.043589743588,466.14358974358987,2681
6292.42564102564,43.551282051282065,6698.166666666667,450.8564102564103,2815
6327.335897435897,43.55641025641027,6698.161538461539,415.9461538461539,2949
6334.564102564103,43.42820512820512,6698.289743589744,408.7179487179486,3083
6353.261538461539,43.58717948717949,6698.130769230768,390.02051282051275,3217
6365.235897435897,42.648717948717945,6699.069230769231,378.0461538461538,3351
6371.14358974359,41.517948717948705,6700.200000000001,372.13846153846146,3485
6387.253846153846,40.55897435897436,6701.158974358973,356.0282051282051,3619
6401.525641025642,40.25384615384616,6701.464102564102,341.75641025641016,3753
6402.930769230769,40.197435897435895,6701.520512820514,340.351282051282,3887
6412.364102564103,39.08717948717949,6702.630769230771,330.9179487179487,4021
6429.3564102564105,39.8025641025641,6701.915384615384,313.925641025641,4155
6425.066666666667,39.14102564102564,6702.576923076922,318.2153846153847,4289
6433.205128205127,38.03076923076923,6703.6871794871795,310.07692307692315,4423
6436.838461538462,39.08461538461538,6702.633333333333,306.44358974358977,4557
6442.284615384615,36.82307692307692,6704.894871794871,300.99743589743593,4691
6452.551282051281,37.67435897435898,6704.043589743588,290.7307692307693,4825
6450.199999999999,35.49487179487179,6706.223076923076,293.0820512820514,4959
6456.215384615384,36.75384615384615,6704.964102564103,287.06666666666666,5093
6461.492307692307,35.22051282051282,6706.497435897435,281.78974358974364,5227
6464.835897435898,35.43333333333334,6706.284615384615,278.4461538461539,5361
6465.551282051283,35.26410256410257,6706.453846153845,277.73076923076917,5495
6469.7230769230755,35.417948717948725,6706.3,273.5589743589744,5629
6474.5615384615385,34.33076923076923,6707.38717948718,268.7205128205128,5763
6480.171794871795,34.28717948717948,6707.430769230769,263.11025641025645,5897
6481.2256410256405,34.653846153846146,6707.064102564102,262.0564102564103,6031
6487.838461538462,33.69230769230769,6708.025641025641,255.44358974358977,6165
6487.04871794872,32.73846153846155,6708.979487179486,256.2333333333332,6299
6490.320512820511,33.17948717948719,6708.538461538461,252.96153846153857,6433
6491.284615384615,32.83076923076922,6708.887179487179,251.99743589743593,6567
6497.194871794873,33.0948717948718,6708.623076923077,246.08717948717944,6701
6497.8051282051265,33.153846153846146,6708.5641025641025,245.47692307692313,6835
6500.36153846154,32.59743589743589,6709.120512820513,242.92051282051276,6969
6503.746153846153,31.325641025641026,6710.392307692309,239.53589743589748,7103
6504.830769230769,30.528205128205126,6711.1897435897445,238.4512820512821,7237
6507.869230769232,31.58205128205128,6710.135897435898,235.41282051282047,7371
6513.310256410256,30.671794871794866,6711.046153846156,229.9717948717949,7505
6517.307692307692,31.207692307692298,6710.510256410258,225.97435897435903,7639
6513.720512820513,30.320512820512825,6711.397435897436,229.56153846153845,7773
6519.828205128204,30.576923076923077,6711.1410256410245,223.45384615384617,7907
6521.712820512821,30.58205128205129,6711.135897435895,221.56923076923073,8041
6523.733333333334,30.7051282051282,6711.012820512819,219.54871794871795,8175
6526.138461538461,29.86923076923077,6711.848717948718,217.1435897435897,8309
6530.03076923077,30.602564102564102,6711.115384615384,213.25128205128198,8443
6531.561538461539,29.702564102564104,6712.015384615384,211.72051282051282,8577
6535.492307692307,29.892307692307693,6711.82564102564,207.78974358974358,8711
6539.387179487178,29.579487179487177,6712.138461538461,203.89487179487182,8845
6542.035897435898,29.46666666666666,6712.251282051282,201.24615384615387,8979
6544.156410256411,29.93846153846155,6711.779487179485,199.125641025641,9113
6544.751282051282,29.587179487179483,6712.130769230769,198.53076923076924,9247
6548.651282051282,29.8025641025641,6711.915384615383,194.63076923076923,9381
6552.543589743589,29.0025641025641,6712.715384615387,190.7384615384615,9515
6555.11282051282,29.907692307692304,6711.810256410256,188.16923076923078,9649
6556.741025641025,29.68461538461539,6712.033333333332,186.54102564102567,9783
6561.7666666666655,29.456410256410273,6712.261538461535,181.5153846153846,9917
6563.389743589742,28.63076923076923,6713.087179487179,179.89230769230775,10051
6569.661538461539,29.38461538461539,6712.333333333332,173.62051282051286,10185
6571.523076923078,30.148717948717948,6711.569230769231,171.7589743589743,10319
6572.5641025641025,30.14615384615384,6711.571794871795,170.71794871794873,10453
