TN,FN,TP,FP,sr
336.40000000000003,65.32307692307693,1086.0615384615382,816.2153846153847,1
668.0461538461539,41.215384615384615,1110.169230769231,484.5692307692308,24
722.9538461538463,30.074358974358983,1121.3102564102567,429.66153846153844,47
785.6435897435897,31.42820512820513,1119.9564102564102,366.9717948717949,70
806.1692307692308,30.923076923076916,1120.4615384615386,346.44615384615383,93
827.9435897435897,27.53589743589744,1123.8487179487183,324.671794871795,116
853.0846153846154,26.66923076923076,1124.715384615384,299.53076923076924,139
854.8051282051282,26.058974358974353,1125.3256410256408,297.81025641025644,162
870.5153846153847,25.19743589743589,1126.1871794871793,282.09999999999997,185
875.8282051282052,24.42307692307693,1126.9615384615388,276.7871794871795,208
887.2256410256412,22.802564102564098,1128.582051282051,265.3897435897436,231
883.5897435897435,21.223076923076924,1130.1615384615386,269.025641025641,254
900.2717948717948,22.705128205128208,1128.6794871794873,252.34358974358975,277
899.951282051282,21.18717948717949,1130.197435897436,252.6641025641027,300
906.0666666666666,20.741025641025644,1130.6435897435902,246.54871794871795,323
916.1512820512821,19.06923076923077,1132.3153846153846,236.46410256410266,346
918.0512820512822,19.679487179487186,1131.7051282051286,234.5641025641026,369
926.4205128205127,19.925641025641028,1131.4589743589747,226.19487179487186,392
933.8871794871797,19.69487179487179,1131.6897435897433,218.72820512820516,415
936.4307692307693,19.96666666666666,1131.4179487179483,216.1846153846154,438
938.3333333333334,18.287179487179493,1133.0974358974365,214.28205128205127,461
942.3948717948718,17.928205128205132,1133.4564102564104,210.22051282051282,484
946.828205128205,17.602564102564102,1133.7820512820508,205.78717948717954,507
949.7128205128203,17.17179487179487,1134.2128205128204,202.902564102564,530
949.574358974359,17.112820512820512,1134.2717948717952,203.04102564102564,553
956.3179487179488,17.730769230769234,1133.6538461538464,196.29743589743592,576
957.0871794871797,16.515384615384615,1134.869230769231,195.5282051282052,599
963.6205128205125,16.29487179487179,1135.0897435897434,188.99487179487178,622
970.5589743589743,16.871794871794876,1134.5128205128208,182.0564102564103,645
965.6512820512821,16.020512820512824,1135.3641025641027,186.9641025641026,668
972.3487179487179,15.812820512820512,1135.5717948717947,180.26666666666674,691
974.0435897435899,16.428205128205125,1134.9564102564102,178.57179487179485,714
976.5820512820512,15.561538461538461,1135.8230769230768,176.03333333333333,737
977.3948717948718,16.287179487179483,1135.0974358974354,175.2205128205128,760
982.6153846153846,15.061538461538458,1136.3230769230768,170.0,783
984.1743589743588,15.187179487179492,1136.1974358974362,168.44102564102562,806
988.0205128205129,14.787179487179486,1136.5974358974358,164.59487179487178,829
989.1589743589743,14.966666666666669,1136.4179487179488,163.45641025641024,852
991.2256410256409,14.043589743589745,1137.3410256410255,161.38974358974355,875
992.7102564102563,14.764102564102567,1136.6205128205129,159.9051282051282,898
995.1153846153848,14.499999999999996,1136.8846153846152,157.49999999999997,921
1000.0384615384615,13.648717948717948,1137.7358974358976,152.5769230769231,944
997.8897435897434,13.902564102564103,1137.4820512820513,154.72564102564098,967
1002.2897435897437,13.61794871794872,1137.7666666666669,150.32564102564103,990
1004.1230769230768,13.6025641025641,1137.7820512820513,148.4923076923077,1013
1007.6179487179487,13.630769230769225,1137.753846153846,144.99743589743588,1036
1009.6025641025639,13.066666666666666,1138.3179487179489,143.0128205128205,1059
1013.071794871795,13.346153846153843,1138.0384615384614,139.54358974358976,1082
1012.4435897435894,13.100000000000001,1138.2846153846153,140.17179487179482,1105
1012.1435897435897,12.892307692307696,1138.4923076923083,140.47179487179488,1128
1017.3205128205128,12.415384615384617,1138.9692307692308,135.29487179487177,1151
1017.8307692307693,12.574358974358976,1138.8102564102564,134.7846153846154,1174
1018.9358974358975,12.866666666666669,1138.517948717949,133.67948717948724,1197
1022.2051282051281,12.330769230769235,1139.0538461538463,130.41025641025638,1220
1025.5282051282052,12.846153846153848,1138.5384615384612,127.08717948717953,1243
1026.3384615384614,12.456410256410257,1138.9282051282048,126.27692307692308,1266
1026.8076923076922,12.364102564102565,1139.0205128205127,125.80769230769228,1289
1030.625641025641,12.015384615384615,1139.3692307692309,121.9897435897436,1312
1033.276923076923,12.37179487179487,1139.012820512821,119.33846153846152,1335
1035.9076923076923,12.26923076923077,1139.1153846153848,116.70769230769231,1358
1035.5358974358974,11.941025641025643,1139.4435897435899,117.07948717948722,1381
1038.6256410256408,12.169230769230772,1139.215384615385,113.98974358974358,1404
1040.1820512820511,11.817948717948715,1139.5666666666666,112.43333333333325,1427
1039.8307692307692,11.815384615384616,1139.5692307692307,112.78461538461542,1450
1044.4948717948719,11.899999999999999,1139.4846153846152,108.12051282051279,1473
1044.8999999999999,11.792307692307691,1139.5923076923075,107.71538461538465,1496
1043.7923076923075,11.217948717948717,1140.1666666666665,108.82307692307688,1519
1048.0333333333333,11.61282051282051,1139.771794871795,104.5820512820513,1542
1049.8692307692304,11.882051282051282,1139.5025641025643,102.74615384615383,1565
1049.776923076923,11.610256410256408,1139.7743589743588,102.83846153846152,1588
1051.323076923077,11.166666666666666,1140.2179487179483,101.2923076923077,1611
1054.1487179487183,11.574358974358976,1139.8102564102567,98.46666666666668,1634
1057.3820512820514,11.117948717948718,1140.2666666666667,95.23333333333335,1657
1057.8025641025642,11.615384615384619,1139.7692307692307,94.81282051282051,1680
1060.8384615384616,11.361538461538458,1140.023076923077,91.77692307692311,1703
1062.6820512820514,11.043589743589742,1140.341025641026,89.93333333333331,1726
1062.7282051282052,11.36923076923077,1140.0153846153846,89.88717948717947,1749
1065.8153846153843,11.656410256410258,1139.7282051282054,86.8,1772
