TN,FN,TP,FP,sr
4302.551282051282,2197.9102564102564,4543.807692307692,2440.730769230769,1
5933.3974358974365,1133.853846153846,5607.864102564102,809.8846153846152,135
6126.084615384613,911.0384615384613,5830.6794871794855,617.1974358974359,269
6229.782051282052,771.0538461538462,5970.664102564104,513.5000000000002,403
6309.717948717948,677.0923076923076,6064.625641025644,433.56410256410265,537
6352.971794871794,595.3564102564105,6146.361538461538,390.3102564102565,671
6406.871794871795,538.9794871794871,6202.738461538461,336.4102564102563,805
6426.382051282052,476.5615384615385,6265.156410256409,316.9,939
6468.174358974359,438.22051282051285,6303.497435897435,275.1076923076923,1073
6492.628205128206,408.3589743589744,6333.358974358975,250.6538461538461,1207
6509.5974358974345,394.69230769230774,6347.025641025641,233.6846153846154,1341
6523.202564102563,362.29743589743583,6379.420512820514,220.07948717948713,1475
6544.541025641027,337.8205128205127,6403.897435897438,198.7410256410257,1609
6561.694871794872,321.54358974358973,6420.174358974358,181.58717948717944,1743
6568.4769230769225,299.34615384615387,6442.371794871795,174.80512820512817,1877
6577.158974358974,286.50000000000006,6455.217948717948,166.12307692307695,2011
6587.633333333333,275.70256410256417,6466.015384615384,155.64871794871792,2145
6598.215384615386,261.21025641025636,6480.507692307693,145.06666666666663,2279
6605.671794871794,252.88717948717945,6488.830769230769,137.61025641025643,2413
6615.492307692307,243.03589743589748,6498.682051282053,127.7897435897436,2547
6618.558974358974,235.01282051282053,6506.705128205128,124.72307692307695,2681
6626.284615384616,226.4179487179487,6515.299999999999,116.9974358974359,2815
6633.984615384616,221.16153846153844,6520.556410256411,109.2974358974359,2949
6636.510256410256,212.4282051282051,6529.289743589745,106.77179487179485,3083
6639.171794871795,208.30769230769232,6533.410256410256,104.11025641025638,3217
6644.153846153846,201.45641025641024,6540.261538461539,99.12820512820514,3351
6646.153846153845,196.4435897435898,6545.2743589743595,97.12820512820511,3485
6649.151282051284,189.43333333333337,6552.284615384615,94.13076923076926,3619
6656.148717948718,188.84358974358966,6552.874358974359,87.13333333333333,3753
6658.676923076921,182.5948717948718,6559.123076923076,84.60512820512815,3887
6658.599999999999,180.11025641025643,6561.6076923076935,84.68205128205128,4021
6660.366666666668,177.1179487179487,6564.599999999999,82.91538461538464,4155
6662.751282051282,172.88717948717948,6568.830769230769,80.53076923076924,4289
6664.387179487179,173.05128205128202,6568.666666666669,78.8948717948718,4423
6667.502564102563,168.54358974358973,6573.174358974358,75.77948717948719,4557
6667.294871794873,166.3641025641026,6575.353846153846,75.98717948717952,4691
6669.525641025641,164.70769230769233,6577.010256410254,73.75641025641025,4825
6669.828205128206,159.87179487179486,6581.846153846154,73.45384615384617,4959
6673.407692307693,160.8871794871795,6580.830769230767,69.87435897435898,5093
6673.128205128205,157.45897435897433,6584.258974358976,70.15384615384615,5227
6674.748717948718,154.8615384615385,6586.85641025641,68.53333333333333,5361
6675.27435897436,153.2102564102564,6588.507692307691,68.00769230769232,5495
6676.3102564102555,152.4179487179487,6589.299999999998,66.97179487179486,5629
6677.474358974359,150.46410256410255,6591.253846153844,65.80769230769232,5763
6677.620512820512,147.55897435897435,6594.158974358975,65.66153846153847,5897
6678.848717948718,146.05384615384614,6595.664102564101,64.43333333333334,6031
6678.956410256409,144.3666666666667,6597.351282051283,64.325641025641,6165
6679.720512820512,142.85128205128206,6598.866666666667,63.561538461538454,6299
6682.0615384615385,142.8205128205128,6598.897435897436,61.220512820512816,6433
6681.51282051282,139.37948717948723,6602.338461538462,61.76923076923077,6567
6682.902564102564,138.22307692307695,6603.494871794871,60.37948717948717,6701
6684.958974358974,138.05128205128207,6603.666666666664,58.32307692307695,6835
6685.146153846152,134.4564102564103,6607.261538461538,58.13589743589742,6969
6685.656410256411,133.49999999999997,6608.217948717947,57.62564102564104,7103
6686.430769230769,132.3102564102564,6609.407692307693,56.851282051282055,7237
6687.364102564102,131.18205128205128,6610.535897435897,55.91794871794871,7371
6688.8512820512815,130.34615384615384,6611.371794871796,54.43076923076922,7505
6688.95641025641,128.90512820512822,6612.812820512821,54.32564102564103,7639
6689.253846153846,126.26153846153841,6615.45641025641,54.02820512820512,7773
6690.199999999999,125.02051282051282,6616.697435897436,53.08205128205129,7907
6690.720512820513,122.78461538461536,6618.933333333333,52.561538461538454,8041
6691.189743589745,122.4128205128205,6619.305128205129,52.092307692307685,8175
6693.08205128205,121.39999999999999,6620.317948717948,50.20000000000001,8309
6693.6846153846145,119.90512820512821,6621.8128205128205,49.59743589743589,8443
6695.189743589744,119.09487179487184,6622.623076923077,48.0923076923077,8577
6695.410256410257,117.4025641025641,6624.3153846153855,47.87179487179487,8711
6695.8102564102555,115.78461538461535,6625.933333333332,47.47179487179488,8845
6696.289743589742,114.45384615384614,6627.264102564102,46.99230769230769,8979
6697.717948717948,113.2974358974359,6628.420512820514,45.564102564102555,9113
6698.305128205128,112.36923076923075,6629.34871794872,44.97692307692307,9247
6699.535897435898,110.95128205128206,6630.766666666667,43.746153846153845,9381
6699.766666666667,108.92051282051284,6632.797435897436,43.51538461538461,9515
6700.91794871795,108.26666666666665,6633.451282051281,42.36410256410258,9649
6702.394871794872,107.53333333333333,6634.184615384615,40.88717948717949,9783
6703.089743589743,106.09487179487179,6635.623076923077,40.192307692307686,9917
6704.123076923079,104.47179487179486,6637.246153846152,39.158974358974355,10051
6703.961538461538,102.93076923076922,6638.787179487179,39.32051282051282,10185
6705.3205128205145,102.26410256410254,6639.453846153845,37.96153846153845,10319
6705.412820512821,99.76410256410257,6641.953846153846,37.869230769230775,10453
